"","network_size","t","iter.no","Method","MC_Rate","D12","D13","D23"
"13117","100","0.75","374","MASE","0.34","4.96935753850995","3.61610927978881","4.81795424736268"
"13118","100","0.75","374","ASE1","0.26","4.73520336890385","3.09007109893178","3.34649768031384"
"13119","100","0.75","375","AASE","0.57","3.2875396680533","2.61104499839802","3.11423084715953"
"13120","100","0.75","375","OMNI","0.24","4.37047375560055","2.96570374300684","4.97767940230878"
"13121","100","0.75","375","ALS","0.25","3.10334970088362","4.32479975172937","4.88565676127838"
"13122","100","0.75","375","JE","0.31","5.40621836207094","1.58385845129921","4.26251677620577"
"13123","100","0.75","375","RASE","0.26","3.07043678498013","4.66305305998482","4.36147274458204"
"13124","100","0.75","375","MASE","0.31","5.58972427411804","0.589057857126298","4.41108705518582"
"13125","100","0.75","375","ASE1","0.45","3.42493772469062","3.62526967241365","3.94695995774806"
"13126","100","0.75","376","AASE","0.24","2.24869570004188","3.92058113105631","3.81995417439676"
"13127","100","0.75","376","OMNI","0.08","3.53965340243768","5.19082117819719","5.35910404684371"
"13128","100","0.75","376","ALS","0.13","3.36457223492475","5.21373060257022","5.07638427057229"
"13129","100","0.75","376","JE","0.34","3.27812690475547","4.95774566323124","4.59382771896647"
"13130","100","0.75","376","RASE","0.2","3.59327347859597","4.79466014260871","3.59757795455908"
"13131","100","0.75","376","MASE","0.22","3.5395761543066","3.52975104236255","6.03889908041537"
"13132","100","0.75","376","ASE1","0.25","3.3286979770977","4.38184394582787","3.72520345353087"
"13133","100","0.75","377","AASE","0.27","2.93788997099637","5.18413023716489","4.1413480209456"
"13134","100","0.75","377","OMNI","0.38","3.11633776210544","6.09217126759831","4.53683048293118"
"13135","100","0.75","377","ALS","0.35","3.26835984449496","5.80623845734105","4.34885758693197"
"13136","100","0.75","377","JE","0.36","2.83910513834285","4.99741099713876","4.56100299960909"
"13137","100","0.75","377","RASE","0.39","2.00556864325335","5.41252905122428","5.25198498675628"
"13138","100","0.75","377","MASE","0.42","3.39947324722493","3.78797584887047","3.36918223276753"
"13139","100","0.75","377","ASE1","0.43","2.52590869468694","3.57700846734858","3.8222953385151"
"13140","100","0.75","378","AASE","0.27","9.36572089470667","3.22169424027949","5.18690904986943"
"13141","100","0.75","378","OMNI","0.37","11.3204159984166","2.53793705744598","4.49044597849763"
"13142","100","0.75","378","ALS","0.39","4.20878362612547","2.63775490124434","4.90020172572879"
"13143","100","0.75","378","JE","0.26","5.25265038384904","2.36745558536184","4.26714225632115"
"13144","100","0.75","378","RASE","0.37","4.2657636287043","4.48756184701606","3.07007555973789"
"13145","100","0.75","378","MASE","0.37","4.54641319925006","3.51803865529223","2.73829818415454"
"13146","100","0.75","378","ASE1","0.51","2.4149106374493","1.72548143206461","3.36007616682481"
"13147","100","0.75","379","AASE","0.4","2.22140309532296","2.83286458365582","4.15162687058557"
"13148","100","0.75","379","OMNI","0.22","4.72381527854693","3.65497464971003","3.13762877555481"
"13149","100","0.75","379","ALS","0.21","4.81500607945091","3.653685911428","2.24929168345802"
"13150","100","0.75","379","JE","0.42","2.13068790748963","2.44436517630496","3.44483094425294"
"13151","100","0.75","379","RASE","0.39","3.59946273101171","4.43551993958719","2.96877419056022"
"13152","100","0.75","379","MASE","0.4","2.82717547259851","2.69250291767884","4.45549497988715"
"13153","100","0.75","379","ASE1","0.32","3.77319274409068","2.65692854397189","2.85588218532084"
"13154","100","0.75","380","AASE","0.19","5.57330644430076","4.95553277531737","3.22281102976186"
"13155","100","0.75","380","OMNI","0.19","5.55665445199058","4.95524126674068","3.32657769017762"
"13156","100","0.75","380","ALS","0.19","5.47679826056798","4.76203534291621","3.37506305406324"
"13157","100","0.75","380","JE","0.37","5.10594626046118","3.94206898220152","3.18673625755119"
"13158","100","0.75","380","RASE","0.25","5.0018168435387","4.80738472342649","2.76383432987234"
"13159","100","0.75","380","MASE","0.21","4.27760382650846","4.84203455244194","3.01700326859962"
"13160","100","0.75","380","ASE1","0.32","3.37152971615597","3.93741100412125","2.18724934683919"
"13161","100","0.75","381","AASE","0.26","2.92937967865479","5.18161663677243","4.12339133071839"
"13162","100","0.75","381","OMNI","0.2","2.95788298331526","6.2620466508413","4.62211682550136"
"13163","100","0.75","381","ALS","0.23","2.95312867732391","5.84316305673582","4.39091751611406"
"13164","100","0.75","381","JE","0.26","2.8494583021654","5.6291790779053","5.0565981033853"
"13165","100","0.75","381","RASE","0.31","2.41887274842131","4.80480346770488","4.76547890491383"
"13166","100","0.75","381","MASE","0.34","2.77318627839782","3.75380739819396","3.72672047660165"
"13167","100","0.75","381","ASE1","0.41","3.24112621681739","3.29305117299065","2.52540069936289"
"13168","100","0.75","382","AASE","0.11","4.94550817072859","3.40909396249081","5.28985722293481"
"13169","100","0.75","382","OMNI","0.14","5.2146197412301","3.2328038145392","5.4500795882902"
"13170","100","0.75","382","ALS","0.21","3.21711935171224","4.58272156593193","5.94934243960749"
"13171","100","0.75","382","JE","0.32","5.59507306481041","3.51278928802648","6.19604784839524"
"13172","100","0.75","382","RASE","0.34","4.09182262164941","3.36893151438186","3.53987035929428"
"13173","100","0.75","382","MASE","0.35","5.3134953939591","3.38152632192007","4.76771069935816"
"13174","100","0.75","382","ASE1","0.5","3.13983947618807","3.50402248303574","3.38259035408233"
"13175","100","0.75","383","AASE","0.28","4.85430852773842","2.69230421471398","6.34576480112179"
"13176","100","0.75","383","OMNI","0.28","6.2012818220847","2.45569000273378","5.1479399463489"
"13177","100","0.75","383","ALS","0.29","5.18923086904018","2.11731433929811","6.34142128176908"
"13178","100","0.75","383","JE","0.41","5.67254090471592","5.6881207121542","1.71755417859086"
"13179","100","0.75","383","RASE","0.42","5.4033333522348","3.30688985297685","2.80582662724158"
"13180","100","0.75","383","MASE","0.19","5.39543303653042","3.58086070321642","5.04854862081541"
"13181","100","0.75","383","ASE1","0.43","3.57215032458628","3.02045119545684","6.0412873603057"
"13182","100","0.75","384","AASE","0.42","4.16398162594788","3.90870412763531","4.16440463281746"
"13183","100","0.75","384","OMNI","0.18","4.4989950514998","3.17971286000002","4.4070887979832"
"13184","100","0.75","384","ALS","0.2","4.24684435055074","2.82010294485668","4.49239056084898"
"13185","100","0.75","384","JE","0.3","2.47761641018121","6.78173923299191","5.11306414872018"
"13186","100","0.75","384","RASE","0.32","2.31618164084634","6.58254067370954","3.72700111088304"
"13187","100","0.75","384","MASE","0.27","4.62429386968015","1.84157573533405","6.66161756943705"
"13188","100","0.75","384","ASE1","0.15","3.97791333431147","3.42616123110958","4.13515017474723"
"13189","100","0.75","385","AASE","0.18","3.33964074404946","4.41410429928188","4.15782636297717"
"13190","100","0.75","385","OMNI","0.13","3.29551648409488","5.4112185056023","4.04601558719005"
"13191","100","0.75","385","ALS","0.15","3.68299702368736","4.20663695829242","3.93525450247129"
"13192","100","0.75","385","JE","0.27","2.88804657607931","5.32590172053101","4.99114724787661"
"13193","100","0.75","385","RASE","0.28","3.60307318394862","5.0376029085287","2.32001019340905"
"13194","100","0.75","385","MASE","0.27","3.6054456269367","4.69054359466968","4.13339603820881"
"13195","100","0.75","385","ASE1","0.38","2.50845763053754","3.14971482659759","7.84205917837958"
"13196","100","0.75","386","AASE","0.15","4.75762358805087","2.97790207577773","4.96864735072692"
"13197","100","0.75","386","OMNI","0.17","4.95542122239908","3.11653275740262","4.9048447687595"
"13198","100","0.75","386","ALS","0.22","4.8986257210204","2.77236818925185","4.53176869614705"
"13199","100","0.75","386","JE","0.28","6.00720117261937","3.1236365461769","5.03883661116742"
"13200","100","0.75","386","RASE","0.44","6.90193289795627","3.73846557168384","2.03144237025855"
"13201","100","0.75","386","MASE","0.26","4.07488182653649","2.47505088035584","4.93374688051261"
"13202","100","0.75","386","ASE1","0.21","4.11362624632818","3.23334364184923","3.81408115899554"
"13203","100","0.75","387","AASE","0.36","4.26171377106343","4.60345767304865","3.29724167691334"
"13204","100","0.75","387","OMNI","0.26","7.28703149090528","2.85446559957525","4.65938940123021"
"13205","100","0.75","387","ALS","0.27","3.0422627494543","7.52099782977974","4.66226874828847"
"13206","100","0.75","387","JE","0.29","1.53116238878882","4.8981300596548","4.36372935975818"
"13207","100","0.75","387","RASE","0.31","2.46966601990227","6.25341540713804","4.15260639176332"
"13208","100","0.75","387","MASE","0.37","4.27216921709997","2.60924283779763","6.05729622823089"
"13209","100","0.75","387","ASE1","0.42","2.7765133483405","3.62730057104676","3.42298696587958"
"13210","100","0.75","388","AASE","0.19","5.18589948501486","4.42790693829526","3.78868215017991"
"13211","100","0.75","388","OMNI","0.26","5.43916537939827","4.18275817409524","2.91545484186742"
"13212","100","0.75","388","ALS","0.21","4.23580741412038","5.53201562167812","2.5714037471124"
"13213","100","0.75","388","JE","0.34","3.74377406951511","7.90902934152991","2.61416476134259"
"13214","100","0.75","388","RASE","0.32","5.09531248972899","5.01669513869045","2.30199301932338"
"13215","100","0.75","388","MASE","0.26","3.30384201341629","4.3456667204057","5.76748438473649"
"13216","100","0.75","388","ASE1","0.21","3.83857695926223","4.33599758787285","3.40634352526065"
"13217","100","0.75","389","AASE","0.16","3.54507172297795","2.97377294338526","4.11067815274846"
"13218","100","0.75","389","OMNI","0.19","3.55972154377054","2.68106055287498","4.15189689086393"
"13219","100","0.75","389","ALS","0.2","5.15653229233623","5.12208420036412","2.2451410285319"
"13220","100","0.75","389","JE","0.23","2.83357474120414","4.61349479743884","6.42479208472416"
"13221","100","0.75","389","RASE","0.45","5.84891465546463","5.51790545890658","3.7450618184263"
"13222","100","0.75","389","MASE","0.36","3.66275742679299","2.19090162212284","6.31453224131433"
"13223","100","0.75","389","ASE1","0.36","2.97014416607318","3.89320195347657","5.12250740186827"
"13224","100","0.75","390","AASE","0.3","4.35414145852363","3.5628381363534","3.05534465929333"
"13225","100","0.75","390","OMNI","0.38","3.80874047245972","3.13462611833018","3.21996261274069"
"13226","100","0.75","390","ALS","0.39","3.72984614405451","3.51010960690815","4.44243581979112"
"13227","100","0.75","390","JE","0.26","5.0983638074633","3.58981688671081","1.36426999705924"
"13228","100","0.75","390","RASE","0.28","3.18739818181649","3.33763458258043","2.72148408212587"
"13229","100","0.75","390","MASE","0.34","4.04036658801758","3.56209926509793","3.80267709205636"
"13230","100","0.75","390","ASE1","0.35","3.83852685904643","3.82251120030142","3.21444005667868"
"13231","100","0.75","391","AASE","0.37","1.39875611252062","2.56708293314905","2.62378897250591"
"13232","100","0.75","391","OMNI","0.24","6.25854472717378","2.60243122909019","3.67876759365474"
"13233","100","0.75","391","ALS","0.24","4.68803566710065","2.57274429127166","3.58411265976563"
"13234","100","0.75","391","JE","0.47","2.07775758930275","1.62065219658351","1.26475228993245"
"13235","100","0.75","391","RASE","0.37","2.34538618440813","3.68773552651177","3.02170287758262"
"13236","100","0.75","391","MASE","0.45","2.52986723428244","4.2125163252144","2.24042416108122"
"13237","100","0.75","391","ASE1","0.54","2.89479853302834","1.40563450840229","3.09580117233882"
"13238","100","0.75","392","AASE","0.15","3.3513152410739","5.60791390546636","3.99673105986668"
"13239","100","0.75","392","OMNI","0.24","2.72330207431533","3.76864305443329","6.01542510952256"
"13240","100","0.75","392","ALS","0.29","2.40023752520691","4.5779105505375","7.50847524797642"
"13241","100","0.75","392","JE","0.39","2.6855950703821","3.43524674202297","2.66310533451966"
"13242","100","0.75","392","RASE","0.39","3.15152589192014","5.57960964656021","3.12596169661711"
"13243","100","0.75","392","MASE","0.32","4.87757923423768","1.20441245217016","4.36981107258251"
"13244","100","0.75","392","ASE1","0.4","2.34825698788267","4.27785230329259","5.19554912000219"
"13245","100","0.75","393","AASE","0.06","5.11663345687248","4.16762801172213","4.91691611775979"
"13246","100","0.75","393","OMNI","0.05","4.98390456140883","4.15469422497708","5.12379029847763"
"13247","100","0.75","393","ALS","0.05","5.01441550610932","4.08352709680956","4.67412885904702"
"13248","100","0.75","393","JE","0.38","3.08781172555487","5.5964682901287","5.78533500162122"
"13249","100","0.75","393","RASE","0.3","4.15808599461265","3.06963381168567","3.79943113675477"
"13250","100","0.75","393","MASE","0.41","2.90656883165476","4.60774034342252","3.69250525787433"
"13251","100","0.75","393","ASE1","0.26","3.11577103299646","3.25084272908668","3.73024862906243"
"13252","100","0.75","394","AASE","0.22","2.78746047271605","2.88092768008384","3.07965067802624"
"13253","100","0.75","394","OMNI","0.13","3.1883339068006","4.74059465823303","5.53719702785275"
"13254","100","0.75","394","ALS","0.17","2.90139167076299","4.75158028464253","5.89570846403637"
"13255","100","0.75","394","JE","0.34","2.76830580477938","5.50206994544996","4.72514851246948"
"13256","100","0.75","394","RASE","0.45","2.25641848488613","3.7215795818229","4.00653751448795"
"13257","100","0.75","394","MASE","0.07","3.18695934383379","4.69226851687533","5.61596442162947"
"13258","100","0.75","394","ASE1","0.22","3.67674860284168","3.40547763340361","5.18453713713718"
"13259","100","0.75","395","AASE","0.27","5.98775935435795","6.84276039575951","2.73636708861924"
"13260","100","0.75","395","OMNI","0.37","5.97954544834184","3.20438309883025","5.67121216181327"
"13261","100","0.75","395","ALS","0.2","5.64157221045134","6.91545219801814","2.87085491138193"
"13262","100","0.75","395","JE","0.38","6.32803724399218","1.62901720047388","5.82504027631552"
"13263","100","0.75","395","RASE","0.27","5.8939311336737","6.12830967505382","2.61360048206695"
"13264","100","0.75","395","MASE","0.22","6.07364280058697","5.44960724303075","3.55579603388352"
"13265","100","0.75","395","ASE1","0.28","5.96706212624753","4.0522932234883","1.73688755405935"
"13266","100","0.75","396","AASE","0.26","3.71764055995724","4.73481265149582","7.06923246847054"
"13267","100","0.75","396","OMNI","0.51","4.29514979369049","3.88500537528303","2.42025131941154"
"13268","100","0.75","396","ALS","0.25","4.81645436038164","3.53557017469706","7.3429503453332"
"13269","100","0.75","396","JE","0.3","0.681219371028346","5.04929097071832","5.44557109663968"
"13270","100","0.75","396","RASE","0.28","3.06911106255247","5.62546309768482","4.45316056592018"
"13271","100","0.75","396","MASE","0.43","3.75294380717149","5.04385108301818","2.92258146932663"
